order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer
1835,09/24/2024,Salem,01970,Home Catering,Pickup,6.87,30.73,42,4.5,0
1836,08/22/2024,Concord,03301,Home Catering,Self Delivery,5.25,31.43,85,4.5,1
1837,10/01/2024,Manchester,03103,Home Catering,Self Delivery,10.91,112.14,33,4.3,1
1838,03/17/2024,Cambridge,02139,Home Catering,Self Delivery,9.07,185.01,53,3.0,0
1839,10/23/2024,Boston,02118,Home Catering,Self Delivery,14.15,126.89,34,3.3,1
1840,04/29/2024,Salem,01970,Home Catering,Self Delivery,12.58,89.73,22,4.0,0
1841,02/06/2024,Lowell,01852,Home Catering,Self Delivery,7.2,114.18,37,5.0,0
1842,01/19/2024,Salem,01970,Home Catering,Self Delivery,2.77,185.74,68,3.8,1
1843,03/13/2024,Providence,02903,Home Catering,Self Delivery,8.69,34.63,73,4.5,1
1844,09/07/2024,Providence,02903,Home Catering,Self Delivery,4.27,92.48,65,3.8,0
1845,01/10/2024,Salem,01970,Home Catering,Self Delivery,6.16,109.73,51,4.7,0
1846,08/29/2024,Concord,03301,Home Catering,Self Delivery,14.56,64.81,73,4.6,1
1847,01/24/2024,Providence,02903,Home Catering,Self Delivery,7.64,92.01,87,3.9,0
1848,05/04/2024,Nashua,03060,Home Catering,Pickup,2.59,155.74,78,4.9,1
1849,03/07/2024,Boston,02118,Home Catering,Self Delivery,2.72,171.93,57,3.6,0
1850,01/08/2024,Boston,02118,Home Catering,Pickup,13.3,37.69,60,3.9,0
1851,03/29/2024,Providence,02903,Home Catering,Self Delivery,10.53,93.8,67,4.7,0
1852,01/26/2024,Nashua,03060,Home Catering,Pickup,8.42,75.33,38,3.5,1
1853,06/06/2024,Nashua,03060,Home Catering,Pickup,1.65,176.41,52,4.2,1
1854,02/19/2024,Springfield,01103,Home Catering,Self Delivery,14.29,91.9,84,3.0,1
1855,08/21/2024,Springfield,01103,Home Catering,Self Delivery,7.55,172.64,70,3.8,0
1856,03/28/2024,Cambridge,02139,Home Catering,Self Delivery,11.18,37.56,30,4.0,0
1857,02/02/2024,Springfield,01103,Home Catering,Self Delivery,3.7,93.29,69,3.7,1
1858,02/24/2024,Boston,02118,Home Catering,Self Delivery,10.51,160.59,77,4.1,0
1859,02/28/2024,Concord,03301,Home Catering,Self Delivery,10.32,97.63,21,4.7,0
1860,09/11/2024,Concord,03301,Home Catering,Pickup,13.03,30.62,51,4.1,1
1861,04/22/2024,Concord,03301,Home Catering,Pickup,4.11,194.15,54,3.1,0
1862,02/02/2024,Providence,02903,Home Catering,Self Delivery,8.2,75.37,21,3.9,1
1863,04/13/2024,Manchester,03103,Home Catering,Self Delivery,4.14,66.71,27,4.4,0
1864,08/06/2024,Portland,04101,Home Catering,Self Delivery,12.65,119.06,81,4.0,0
1865,06/21/2024,Nashua,03060,Home Catering,Pickup,5.04,132.9,32,4.1,0
1866,07/24/2024,Boston,02118,Home Catering,Self Delivery,6.1,126.14,62,4.7,1
1867,06/15/2024,Lowell,01852,Home Catering,Self Delivery,14.65,96.73,47,3.5,1
1868,03/02/2024,Nashua,03060,Home Catering,Self Delivery,9.91,180.91,73,3.9,1
1869,10/21/2024,Nashua,03060,Home Catering,Self Delivery,12.14,181.14,46,5.0,1
1870,10/06/2024,Nashua,03060,Home Catering,Self Delivery,3.99,172.63,21,4.8,0
1871,03/11/2024,Springfield,01103,Home Catering,Self Delivery,5.65,43.33,53,3.3,0
1872,06/13/2024,Salem,01970,Home Catering,Self Delivery,9.07,173.97,34,4.6,0
1873,04/19/2024,Lowell,01852,Home Catering,Self Delivery,9.15,46.07,57,4.9,0
1874,01/24/2024,Portland,04101,Home Catering,Pickup,11.39,38.19,84,3.2,1
1875,03/29/2024,Manchester,03103,Home Catering,Self Delivery,7.76,95.82,31,3.2,0
1876,06/20/2024,Portland,04101,Home Catering,Self Delivery,5.35,46.82,41,3.7,0
1877,02/02/2024,Portland,04101,Home Catering,Pickup,12.53,131.29,55,3.9,0
1878,03/02/2024,Manchester,03103,Home Catering,Self Delivery,6.87,195.71,77,4.1,0
1879,05/20/2024,Boston,02118,Home Catering,Pickup,2.34,30.83,58,3.6,1
1880,03/13/2024,Lowell,01852,Home Catering,Self Delivery,5.39,147.86,53,4.8,1
1881,07/31/2024,Worcester,01608,Home Catering,Self Delivery,11.44,197.96,87,3.1,1
1882,03/27/2024,Providence,02903,Home Catering,Pickup,3.1,174.38,76,4.7,0
1883,07/08/2024,Concord,03301,Home Catering,Pickup,8.42,159.21,58,3.1,0
1884,10/10/2024,Portland,04101,Home Catering,Self Delivery,11.54,127.5,31,4.8,0
1885,03/25/2024,Lowell,01852,Home Catering,Self Delivery,11.44,31.47,53,4.9,1
1886,08/12/2024,Boston,02118,Home Catering,Self Delivery,8.72,31.55,25,3.6,0
1887,05/04/2024,Salem,01970,Home Catering,Self Delivery,14.67,69.45,62,3.4,0
1888,10/24/2024,Lowell,01852,Home Catering,Self Delivery,4.31,78.3,50,4.9,0
1889,01/21/2024,Cambridge,02139,Home Catering,Self Delivery,2.08,106.94,49,3.0,0
1890,03/09/2024,Nashua,03060,Home Catering,Pickup,7.13,51.16,54,3.8,0
1891,02/21/2024,Boston,02118,Home Catering,Pickup,7.91,145.03,58,3.2,1
1892,07/11/2024,Boston,02118,Home Catering,Self Delivery,10.52,44.22,31,4.5,1
1893,03/21/2024,Springfield,01103,Home Catering,Self Delivery,10.33,39.46,31,3.5,0
1894,01/09/2024,Cambridge,02139,Home Catering,Self Delivery,8.53,71.78,74,4.4,1
1895,09/06/2024,Worcester,01608,Home Catering,Self Delivery,8.01,145.76,25,4.1,1
1896,02/11/2024,Cambridge,02139,Home Catering,Self Delivery,4.18,71.88,33,3.1,1
1897,01/04/2024,Providence,02903,Home Catering,Pickup,9.61,47.76,22,4.0,0
1898,01/04/2024,Providence,02903,Home Catering,Self Delivery,2.97,171.72,49,3.9,1
1899,04/01/2024,Portland,04101,Home Catering,Pickup,4.5,112.78,41,4.9,0
1900,02/15/2024,Nashua,03060,Home Catering,Pickup,3.6,94.9,54,3.8,1
1901,05/25/2024,Nashua,03060,Home Catering,Self Delivery,9.12,96.42,36,3.8,1
1902,08/01/2024,Springfield,01103,Home Catering,Self Delivery,3.18,62.16,33,3.2,0
1903,08/31/2024,Concord,03301,Home Catering,Self Delivery,6.14,67.68,73,4.2,0
1904,03/05/2024,Manchester,03103,Home Catering,Self Delivery,11.24,75.17,83,4.7,0
1905,04/15/2024,Worcester,01608,Home Catering,Self Delivery,3.04,79.6,73,5.0,0
1906,03/14/2024,Portland,04101,Home Catering,Self Delivery,8.16,38.64,79,3.9,0
1907,05/18/2024,Manchester,03103,Home Catering,Self Delivery,5.92,100.33,44,3.1,0
1908,09/24/2024,Cambridge,02139,Home Catering,Self Delivery,9.28,79.74,71,3.1,0
1909,08/18/2024,Manchester,03103,Home Catering,Pickup,12.94,87.79,89,3.8,1
1910,07/29/2024,Cambridge,02139,Home Catering,Self Delivery,7.77,156.99,27,3.0,0
1911,05/02/2024,Providence,02903,Home Catering,Self Delivery,5.66,39.99,35,4.1,1
1912,03/30/2024,Cambridge,02139,Home Catering,Self Delivery,3.11,68.01,46,4.0,1
1913,01/20/2024,Boston,02118,Home Catering,Self Delivery,11.85,180.47,61,4.4,0
1914,04/02/2024,Lowell,01852,Home Catering,Pickup,12.23,190.5,49,3.2,0
1915,09/12/2024,Providence,02903,Home Catering,Self Delivery,11.02,110.51,25,3.9,0
1916,02/15/2024,Boston,02118,Home Catering,Pickup,14.67,142.48,89,4.2,0
1917,06/03/2024,Nashua,03060,Home Catering,Self Delivery,3.21,59.18,26,3.2,0
1918,06/27/2024,Cambridge,02139,Home Catering,Pickup,14.36,65.94,51,3.7,0
1919,08/02/2024,Boston,02118,Home Catering,Pickup,4.19,141.06,56,3.5,1
1920,01/03/2024,Providence,02903,Home Catering,Self Delivery,2.22,192.86,56,3.2,0
1921,10/12/2024,Springfield,01103,Home Catering,Self Delivery,4.79,109.34,35,4.6,1
1922,04/30/2024,Worcester,01608,Home Catering,Self Delivery,1.6,180.32,39,4.7,0
1923,04/08/2024,Providence,02903,Home Catering,Self Delivery,11.72,158.78,40,3.9,0
1924,03/01/2024,Providence,02903,Home Catering,Self Delivery,12.3,130.73,31,3.8,0
1925,09/28/2024,Manchester,03103,Home Catering,Self Delivery,1.88,92.43,62,3.6,1
1926,02/18/2024,Providence,02903,Home Catering,Pickup,6.1,62.22,47,3.7,0
1927,07/04/2024,Springfield,01103,Home Catering,Self Delivery,6.71,69.43,21,4.4,0
1928,10/03/2024,Portland,04101,Home Catering,Self Delivery,3.45,108.7,82,3.9,1
1929,09/16/2024,Worcester,01608,Home Catering,Pickup,1.71,65.94,35,4.5,0
1930,04/22/2024,Springfield,01103,Home Catering,Self Delivery,8.8,31.27,63,4.9,0
1931,08/25/2024,Springfield,01103,Home Catering,Self Delivery,14.5,145.63,78,3.5,0
1932,04/16/2024,Cambridge,02139,Home Catering,Pickup,14.87,31.92,27,4.3,1
1933,05/21/2024,Manchester,03103,Home Catering,Self Delivery,6.35,40.53,84,4.3,0
1934,01/28/2024,Lowell,01852,Home Catering,Self Delivery,8.19,111.1,73,4.7,0
1935,04/09/2024,Manchester,03103,Home Catering,Self Delivery,10.57,102.64,75,4.3,0
1936,02/27/2024,Salem,01970,Home Catering,Self Delivery,11.72,80.33,76,4.4,0
1937,03/17/2024,Salem,01970,Home Catering,Self Delivery,3.36,162.09,42,3.6,0
1938,08/30/2024,Manchester,03103,Home Catering,Self Delivery,8.03,97.59,68,3.1,1
1939,09/11/2024,Salem,01970,Home Catering,Self Delivery,3.02,109.07,89,3.6,1
1940,03/31/2024,Manchester,03103,Home Catering,Self Delivery,1.83,94.44,89,3.2,0
1941,03/22/2024,Worcester,01608,Home Catering,Self Delivery,1.35,155.71,48,3.8,1
1942,01/23/2024,Springfield,01103,Home Catering,Self Delivery,8.43,89.95,50,4.8,0
1943,01/28/2024,Springfield,01103,Home Catering,Self Delivery,7.82,154.4,63,4.5,0
1944,07/05/2024,Salem,01970,Home Catering,Pickup,5.51,102.71,42,4.3,0
1945,05/25/2024,Portland,04101,Home Catering,Self Delivery,14.7,140.36,52,4.7,1
1946,04/17/2024,Worcester,01608,Home Catering,Self Delivery,13.87,31.39,43,4.5,1
1947,08/10/2024,Salem,01970,Home Catering,Pickup,14.65,162.06,73,3.3,0
1948,05/08/2024,Worcester,01608,Home Catering,Pickup,5.41,71.58,71,3.9,1
1949,06/20/2024,Concord,03301,Home Catering,Self Delivery,8.64,100.86,40,3.4,1
1950,08/20/2024,Concord,03301,Home Catering,Self Delivery,13.46,199.78,51,4.3,0
1951,01/23/2024,Worcester,01608,Home Catering,Self Delivery,8.45,183.11,86,3.0,0
1952,02/23/2024,Portland,04101,Home Catering,Self Delivery,8.36,93.95,83,5.0,0
1953,01/27/2024,Portland,04101,Home Catering,Pickup,1.18,58.68,87,3.8,0
1954,10/02/2024,Providence,02903,Home Catering,Self Delivery,2.8,168.86,29,5.0,0
1955,03/31/2024,Portland,04101,Home Catering,Self Delivery,10.86,154.75,71,3.7,0
1956,03/21/2024,Lowell,01852,Home Catering,Self Delivery,10.2,136.12,87,4.1,1
1957,01/15/2024,Boston,02118,Home Catering,Self Delivery,4.97,70.21,51,3.5,0
1958,09/05/2024,Providence,02903,Home Catering,Self Delivery,12.26,123.79,42,4.9,1
1959,09/20/2024,Providence,02903,Home Catering,Self Delivery,6.2,107.88,85,3.3,1
1960,02/29/2024,Springfield,01103,Home Catering,Self Delivery,6.47,37.7,46,4.4,0
1961,02/06/2024,Nashua,03060,Home Catering,Self Delivery,14.44,194.61,78,4.4,1
1962,04/30/2024,Manchester,03103,Home Catering,Self Delivery,3.34,49.24,43,4.7,1
1963,08/15/2024,Manchester,03103,Home Catering,Self Delivery,7.03,146.97,81,3.9,0
1964,10/23/2024,Lowell,01852,Home Catering,Pickup,11.73,55.87,63,3.3,1
1965,06/15/2024,Portland,04101,Home Catering,Self Delivery,14.46,75.04,70,4.0,1
1966,08/02/2024,Providence,02903,Home Catering,Self Delivery,8.91,108.98,64,3.7,0
1967,04/11/2024,Providence,02903,Home Catering,Self Delivery,2.05,189.79,80,3.5,0
1968,06/15/2024,Concord,03301,Home Catering,Pickup,5.25,80.12,76,3.7,0
1969,04/27/2024,Nashua,03060,Home Catering,Self Delivery,10.35,180.8,48,4.1,0
1970,02/26/2024,Lowell,01852,Home Catering,Self Delivery,10.92,187.48,21,3.8,1
1971,06/15/2024,Lowell,01852,Home Catering,Self Delivery,4.5,180.95,44,3.7,0
1972,04/26/2024,Salem,01970,Home Catering,Self Delivery,11.06,119.97,69,4.9,0
1973,02/20/2024,Portland,04101,Home Catering,Pickup,9.24,119.94,51,4.6,0
1974,05/01/2024,Boston,02118,Home Catering,Pickup,14.47,87.3,42,4.8,0
1975,07/30/2024,Springfield,01103,Home Catering,Self Delivery,2.97,62.17,21,3.4,0
1976,04/12/2024,Worcester,01608,Home Catering,Pickup,13.08,122.64,45,4.1,0
1977,07/11/2024,Springfield,01103,Home Catering,Self Delivery,13.11,159.43,59,3.7,1
1978,04/22/2024,Concord,03301,Home Catering,Pickup,5.28,46.79,78,3.9,0
1979,02/07/2024,Manchester,03103,Home Catering,Pickup,5.79,31.27,66,4.6,0
1980,08/29/2024,Nashua,03060,Home Catering,Self Delivery,9.01,135.68,25,3.0,0
1981,10/26/2024,Boston,02118,Home Catering,Self Delivery,11.2,88.61,43,4.0,0
1982,09/05/2024,Manchester,03103,Home Catering,Self Delivery,8.79,134.8,32,3.9,0
1983,01/28/2024,Cambridge,02139,Home Catering,Pickup,11.43,95.73,34,4.3,1
1984,08/11/2024,Portland,04101,Home Catering,Self Delivery,8.53,150.34,64,5.0,0
1985,03/15/2024,Manchester,03103,Home Catering,Self Delivery,4.04,70.79,69,3.5,1
1986,04/20/2024,Springfield,01103,Home Catering,Self Delivery,5.69,199.83,20,3.6,1
1987,08/20/2024,Worcester,01608,Home Catering,Self Delivery,1.55,53.8,83,4.7,1
1988,04/01/2024,Nashua,03060,Home Catering,Self Delivery,11.68,155.42,78,3.7,1
1989,07/17/2024,Nashua,03060,Home Catering,Self Delivery,9.67,33.05,52,4.1,0
1990,07/10/2024,Concord,03301,Home Catering,Self Delivery,4.7,133.11,75,3.3,0
1991,03/10/2024,Manchester,03103,Home Catering,Pickup,6.92,152.19,86,3.5,0
1992,08/22/2024,Providence,02903,Home Catering,Self Delivery,11.92,152.69,64,4.7,1
1993,04/09/2024,Lowell,01852,Home Catering,Self Delivery,2.75,199.78,55,3.8,0
1994,07/02/2024,Springfield,01103,Home Catering,Self Delivery,9.03,47.42,77,3.6,1
1995,05/18/2024,Springfield,01103,Home Catering,Self Delivery,5.66,184.4,34,3.6,0
1996,04/13/2024,Lowell,01852,Home Catering,Self Delivery,4.1,158.48,25,4.1,0
1997,06/20/2024,Cambridge,02139,Home Catering,Self Delivery,5.88,108.62,61,4.8,0
1998,03/06/2024,Portland,04101,Home Catering,Self Delivery,9.0,39.27,42,3.6,1
1999,01/17/2024,Lowell,01852,Home Catering,Pickup,6.0,88.2,65,3.8,0
2000,10/18/2024,Lowell,01852,Home Catering,Self Delivery,1.41,125.01,65,3.9,1
